company,ticker,published_at,period,source_file,question_topic,driver,affected_metric,affected_category,impact_value,impact_unit,impact_direction,time_scope,confidence_hint,quote
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,"On the complex pro opportunity, how do you disrupt the relationships that pros already have?",comparable_sales_total_pct,pro,,,positive,current,low,"On the complex pro opportunity, how do you disrupt the relationships that pros already have?"
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"They are sticky and hard to disintermediate, but again, as I mentioned in my prepared remarks, most of the competitors a",comparable_sales_total_pct,,,,neutral,current,low,"They are sticky and hard to disintermediate, but again, as I mentioned in my prepared remarks, most of the competitors are singular focused."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,"Again, the investment we're making in our sales professionals is to build those relationships of trust that will enable ",comparable_sales_total_pct,pro,,,neutral,future,low,"Again, the investment we're making in our sales professionals is to build those relationships of trust that will enable us, over time, to be the trusted source for that pro to deliver their job on time and complete."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"This, again, is what we're learning with our sales force.",comparable_sales_total_pct,,,,neutral,current,low,"This, again, is what we're learning with our sales force."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"As we add what we would call specialists as well, beyond just our salesmen, we're adding specialists in the marketplace,",comparable_sales_total_pct,,,,neutral,current,low,"As we add what we would call specialists as well, beyond just our salesmen, we're adding specialists in the marketplace, so we have the right category focus as well."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,"Unknown speaker: To be able to sell that bundle, we have to be effective in the best and most product-knowledgeable asso",comparable_sales_total_pct,pro,,,neutral,current,low,"Unknown speaker: To be able to sell that bundle, we have to be effective in the best and most product-knowledgeable associates as well, and that's why we're investing in product specialists, which I didn't mention in my earlier remarks, to be able to compete cross-category."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,Are there certain markets that are earmarked for extending the complex pro capabilities?,comparable_sales_total_pct,pro,,,neutral,current,low,Are there certain markets that are earmarked for extending the complex pro capabilities?
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"Continuing to unlock ways for them to interact- Unknown speaker: the preferred pricing as kind of a personalized, everyd",,,,,neutral,current,low,"Continuing to unlock ways for them to interact- Unknown speaker: the preferred pricing as kind of a personalized, everyday low price is a real way for us to really connect and engage, and really make sure that they know when they spend more with The Home Depot, they're gonna unlock a lot of value."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"I wanted to touch on both, something specific to the company, then the macro.",comparable_sales_total_pct,,,,neutral,current,low,"I wanted to touch on both, something specific to the company, then the macro."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,Managing a complex project typically requires some sort of financing that's done through that supplier.,comparable_sales_total_pct,pro,,,positive,current,low,Managing a complex project typically requires some sort of financing that's done through that supplier.
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"As it impacts the overall company, I'll turn it over to Richard.",comparable_sales_total_pct,,,,neutral,current,low,"As it impacts the overall company, I'll turn it over to Richard."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,"By the way, I'll just call out, our partnership with Citi is now 20 years old, and it is a remarkable partnership, where",comparable_sales_total_pct,pro,20,,neutral,future,high,"By the way, I'll just call out, our partnership with Citi is now 20 years old, and it is a remarkable partnership, where we actually, with our private label credit card programs, penetrate right around a quarter of sales at The Home Depot."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"If someone's planning out a complex purchase, where they're having a series of goods and delivery dates, and we get that",comparable_sales_total_pct,paint,3,,neutral,current,high,"If someone's planning out a complex purchase, where they're having a series of goods and delivery dates, and we get that entire job, you know, today, we'd say: ""Okay, you want, you know, the paint in 3 months."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,How should we think about the potential impact of adding stores to areas where you already have a presence and relieving,comparable_sales_total_pct,,,,negative,current,low,How should we think about the potential impact of adding stores to areas where you already have a presence and relieving some of that pressure in terms of sales per square foot growth?
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"Unknown speaker: The only thing I will add there is that, you know, to the point that Richard made, is that we're lookin",comparable_sales_total_pct,,,,neutral,future,low,"Unknown speaker: The only thing I will add there is that, you know, to the point that Richard made, is that we're looking at return on investment for all these stores, and they have to meet a sales threshold, right?"
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"Unknown speaker: When you do the modeling for some of these markets, what you see is that you have net new sales that's ",comparable_sales_total_pct,,10,,neutral,future,high,"Unknown speaker: When you do the modeling for some of these markets, what you see is that you have net new sales that's north sometimes, you know, or close to what we would do 10 years ago from an average store sale."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,This new store program will contribute anywhere between a quarter point and a half point of sales growth through this pe,comparable_sales_total_pct,pro,,,positive,future,low,This new store program will contribute anywhere between a quarter point and a half point of sales growth through this period on an annual basis.
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,"Can you start with, on the complex Pro projects with regard to supply chain, it sounds like you have the supply chain is",comparable_sales_total_pct,pro,,,positive,current,low,"Can you start with, on the complex Pro projects with regard to supply chain, it sounds like you have the supply chain is built out already, but are there things that need to be done to handle the different size of the Pro logistics?"
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,We are also seeing great ability to be able to support that complex Pro delivery or project.,comparable_sales_total_pct,pro,,,positive,current,low,We are also seeing great ability to be able to support that complex Pro delivery or project.
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,"Unknown speaker: You know, we talk about inventory reservation and some of the new Order Management capabilities, and ho",,pro,,,positive,current,low,"Unknown speaker: You know, we talk about inventory reservation and some of the new Order Management capabilities, and how we stage projects, but we feel like we have the assets in place to be able to support that, going forward."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,How should we think about the margin implications?,gross_margin_pct,,,,neutral,current,low,How should we think about the margin implications?
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,pro,"You gave us a general framework, but product margins tend to be lower.",gross_margin_pct,pro,,,neutral,current,low,"You gave us a general framework, but product margins tend to be lower."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,Maybe just talk about both top line and then how we should think about the mix for margins.,gross_margin_pct,,,,neutral,current,low,Maybe just talk about both top line and then how we should think about the mix for margins.
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,demand,"Unknown speaker: Well, I'll take the overall mix of the business, then Richard, if you can touch on margin.",gross_margin_pct,,,,neutral,current,low,"Unknown speaker: Well, I'll take the overall mix of the business, then Richard, if you can touch on margin."
Home Depot,HD,2023-06-13,FY 2023,call-transcripts/2023-06-13__hd-us-20230613-call-qna__38110.md,gross_margin,"Unknown speaker: On margins, our 3 to 4% case assumes flat gross margin.",gross_margin_pct,,3,,neutral,current,high,"Unknown speaker: On margins, our 3 to 4% case assumes flat gross margin."
